screen_name,date,text
Amarinder,Sat Jan 28 17:02:05 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xa4 \xe0\xa4\xa4\xe0\xa4\xaf \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa5\xa4' 
Amarinder,Sat Jan 28 17:01:32 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:59:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:59:09 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:58:58 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:57:20 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:56:57 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:56:26 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:56:20 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:56:03 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:55:13 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:54:41 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:54:33 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:48:59 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:47:30 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:47:15 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:45:44 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:45:24 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:44:34 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:43:41 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:43:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:42:48 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:41:52 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 16:41:35 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER satyamev jayate !!!' 
Badal,Sat Jan 28 16:41:35 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER satyamev jayate !!!' 
Amarinder,Sat Jan 28 16:40:42 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:40:04 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:39:43 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:39:29 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:37:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:37:26 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER ....' 
Badal,Sat Jan 28 16:36:16 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 16:36:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:35:32 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:34:48 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:34:28 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:33:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 16:32:57 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\xe2\x80\xa6 URL 
Badal,Sat Jan 28 16:32:57 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\xe2\x80\xa6 URL 
Amarinder,Sat Jan 28 16:32:33 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 16:32:00 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER pol has already been kholed' 
Badal,Sat Jan 28 16:32:00 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER pol has already been kholed' 
Amarinder,Sat Jan 28 16:31:41 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 16:30:46 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \n\nsad congress nu paap pasand hai\n\nisliye punjab nu aap pasand hai...\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f' 
Badal,Sat Jan 28 16:30:46 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \n\nsad congress nu paap pasand hai\n\nisliye punjab nu aap pasand hai...\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f' 
Amarinder,Sat Jan 28 16:30:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:30:22 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:30:17 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:30:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:28:52 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:28:26 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER may god always show us right way in our life' 
Amarinder,Sat Jan 28 16:28:15 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER the same man whoz father killed sikhs in 84? shamful. did he say sorry for 84?' 
Amarinder,Sat Jan 28 16:28:15 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:28:00 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:27:48 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:27:36 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:27:31 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:27:22 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:27:09 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:26:24 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:26:00 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:25:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:25:38 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:25:20 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:25:18 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:25:12 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:55 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:52 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:49 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:33 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:30 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:29 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:25 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:23 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:21 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:24:06 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:55 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:46 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:39 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:35 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:26 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:05 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:23:01 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:51 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:33 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:28 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:26 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:25 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:24 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:18 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:17 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:16 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:09 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:06 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:04 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:22:02 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:58 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:57 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:56 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:55 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:53 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:51 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:21:42 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 16:21:11 +0000 2017,b'rt AT_USER for the first time he told truth. we should congratulate him. AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:17:43 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:13:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:11:25 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:11:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:11:11 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 16:10:45 +0000 2017,b'aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER URL 
Kejriwal,Sat Jan 28 16:07:46 +0000 2017,b'for the first time he told truth. we should congratulate him. AT_USER AT_USER AT_USER URL 
Badal,Sat Jan 28 16:01:21 +0000 2017,b'AT_USER indian politicians cannot articulate a reasoned argument - resort to name calling! AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 15:43:18 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Badal,Sat Jan 28 15:00:02 +0000 2017,b'poll khol: when sad blamed self for sacrilege! AT_USER AT_USER URL 
Amarinder,Sat Jan 28 14:33:14 +0000 2017,b'rt AT_USER dharamkot people give rousing welcome to AT_USER at publicrally AT_USER AT_USER AT_USER AT_USER h\xe2\x80\xa6' 
Kejriwal,Sat Jan 28 13:47:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x85\xe0\xa4\x9c\xe0\xa4\xaf \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9cAT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 13:41:34 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER not mere bankruptcy of party but lack of understandng of politics by raga' 
Amarinder,Sat Jan 28 13:41:34 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER not mere bankruptcy of party but lack of understandng of politics by raga' 
Badal,Sat Jan 28 13:26:22 +0000 2017,b'AT_USER blaming others are the typical actions of cowards like AT_USER distractiontactics AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 13:21:14 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER hahaha..he admitting aap is ahead on 20-21 seats..' 
Badal,Sat Jan 28 13:21:14 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER hahaha..he admitting aap is ahead on 20-21 seats..' 
Badal,Sat Jan 28 13:19:38 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 13:15:08 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 13:13:56 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 13:09:35 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Badal,Sat Jan 28 13:08:51 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 13:08:49 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Kejriwal,Sat Jan 28 13:08:49 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Badal,Sat Jan 28 13:07:35 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 13:07:31 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Kejriwal,Sat Jan 28 13:07:31 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Amarinder,Sat Jan 28 12:57:24 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:54:02 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 12:52:24 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:50:07 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
